id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4401171190420225,I0ut11LjP,高速上两车相撞一车凭空消失？走近科学，这个结论还是吓了我一跳(分享自@搜狗手机浏览器)网页链接 ,,https://wx2.sinaimg.cn/large/5e52db70ly1g5mcn0cv92j20go0ciq4k.jpg,,,2019-08-03,iPhone客户端,99,51,14,,搜狗手机浏览器
4397359880355272,HEQM41uqc,边控-搜狗百科（分享自@搜狗搜索）网页链接 ,,https://wx2.sinaimg.cn/large/5e52db70ly1g5a6wx9vokj208c08caa4.jpg,,,2019-07-23,iPhone客户端,3450,298,689,,搜狗搜索
4387901028606358,HASHQA6Ue,AI创业者：我们最新的人工智能机器人可以分析微博内容了！可以真正读懂语义了！投资人：来，随便分析一条是啥意思，『我们不再是我们，我们依然是我们』，我们到底是不是我们？AI机器人：。。。 ,,,,,2019-06-27,iPhone客户端,1019,126,338,,
4384681388212806,HzwWSyswC,Libra计划的本质：中心化的钱包+联盟链的支付架构+国际化的稳定币。这不是一个去中心化的世界。Facebook可享未来的钱包（发卡）业务，参与联盟的组织可获得未来的金融话语权与收益。在这个新生态中，我们的移动支付和人民币国际化业务缺乏想象力，如果不能革自己的命，就会被他人革命。 ,,,,,2019-06-18,iPhone客户端,773,137,223,,
4384658315307905,HzwlFmgPn,互联网3.0来了，Facebook主导的数字货币计划今日发布。联盟链架构，并且从跨国的支付入手，与我之前在十三邀对话和甲子光年活动上的预测一致。而Facebook来主导这件事情有巨大的优势，全球视野，广泛的联盟，以及自身27亿人的信用背书。世界因此而变，对中国是新的挑战。 ,,,,,2019-06-18,iPhone客户端,1076,104,455,,
4379493759917499,HxlZJFBZF,什么叫成功？什么叫骗子？每个人有自己的定义。有的人以为是身价，有的人以为是市值。放到历史长河里，云淡风轻。用极致理性追求真理的科学家，用极致感性追求美的艺术家，以及用大爱对世界或民族做出的贡献的英雄，才能永垂不朽。 ,,,,,2019-06-04,iPhone客户端,12769,318,2530,,
4371854804313442,Hu9gQi67E,收到吴军的全球科技通史，从数学之美，到硅谷来信，再到全球科技通史，他让更多人亲近了数学，技术和创新。 ,,"https://wx2.sinaimg.cn/large/5e52db70ly1g30tlpv714j22402tc1ky.jpg,https://wx1.sinaimg.cn/large/5e52db70ly1g30tlqqtycj22402tc7wh.jpg",,,2019-05-14,HUAWEI P30 Pro,364,36,64,,
4357391509908488,Ho50WFzEk,分享图片 ,,"https://wx2.sinaimg.cn/large/5e52db70ly1g1qom32enfj20u01hcjx5.jpg,https://wx3.sinaimg.cn/large/5e52db70ly1g1qom3mo5uj20hs0xv0va.jpg,https://wx1.sinaimg.cn/large/5e52db70ly1g1qom417d2j20ff0r6774.jpg,https://wx4.sinaimg.cn/large/5e52db70ly1g1qom4elrzj20hk0rnq49.jpg",,,2019-04-04,iPhone客户端,338,768,640,,
4350579192876412,HldNlc4hK,AI合成主播算法升级，能看出区别来么？ 王小川的微博视频 ,,,"https://f.us.sinaimg.cn/000YXuMilx07skOG3gCY010412002Xim0E010.mp4?label=mp4_ld&template=640x360.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1617881463&ssig=LGeBk4yX8y&KID=unistore,video",,2019-03-16,iPhone客户端,367,157,127,,
4346171600223394,Hjn8k0W78,为了环保理念和健康，决定从明天开始，走路上下班，先坚持一个月看看效果。发微博以督促自己，请监督。 ,,,,,2019-03-04,iPhone客户端,511,182,32,,
4320003131823657,H8on77EpP,一鸣用脑，小龙用心。前者相信数据与算法的价值，让字节跳动；后者相信人的意义，因你看见所以存在。他没有讲的是：当我看见你所看见的，我们便一同存在，心变连接在一起了。前者是AI为主，人为客；后者是人为主，世界为客。拈花微笑，人人皆佛。前者诠释了聪明；后者诠释了善良。 ,,https://wx1.sinaimg.cn/large/5e52db70ly1fyfelvduigj20v91vonpd.jpg,,,2018-12-22,iPhone客户端,1128,400,974,,
4301819984995663,H0LlskXBd,飞雪连天射白鹿，笑书神侠倚碧鸳。不只是每个人心中有金庸，而是每个中国人的底色都是他给涂抹的。年少时的欢快，年长时的责任。先生永垂不朽。 北京·中关村街区 ,,,,北京·中关村街区,2018-11-02,iPhone X,266,66,86,,
4283491006840575,Gz1YUsHxR,凌晨一点的苹果秋季新品发布会值得期待，搜狗提供视频实时同传字幕。 乌鲁木齐·水磨沟区 ,,https://wx1.sinaimg.cn/large/5e52db70ly1fv6x8jgjhnj20ku11278m.jpg,,乌鲁木齐·水磨沟区,2018-09-12,iPhone X,138,43,71,,
4265601440749524,GrwAM38Z6,搜狗搜索推出疫苗查询服务。快速获取疫苗信息和最新资讯。 ,,https://wx4.sinaimg.cn/large/5e52db70ly1ftlunhp5jej20ku3lr4pa.jpg,,,2018-07-25,iPhone X,269,128,270,,
4264909930151743,GreBr0Dtt,人不如狗 ,,https://wx2.sinaimg.cn/large/5e52db70ly1ftjn8kf90jj20tz0vajuv.jpg,,,2018-07-23,iPhone X,220,86,73,,
4264706997388096,Gr9k7uZYQ,与刘强东同为全国政协委员，以及作为提案审查委员会成员，会参与和支持这样的提案，也呼吁更多人谏言。 ,,https://wx2.sinaimg.cn/large/5e52db70ly1ftizxim0q8j20k017bdn9.jpg,,,2018-07-22,iPhone X,991,301,205,,
4262476792609790,Gqdj1aWVo,有注意到左下的自行车么 ,,https://wx2.sinaimg.cn/large/5e52db70ly1ftbvswvh00j20qo1bfam8.jpg,,,2018-07-16,iPhone X,141,116,72,,
4262312422746013,Gq91Ubwmx,宇宙、生命、意识是三个终极的科学问题，也是终极的人文课题。霍金的「大设计」谈宇宙和物理法则，这本谈生命的路线图。如何小心谨慎地改进技术，深谋远虑地避免陷阱，那生命就有可能在地球上，甚至地球以外繁荣昌盛。 ,,https://wx1.sinaimg.cn/large/5e52db70ly1ftbcu701kcj20m80m840r.jpg,,,2018-07-16,iPhone X,128,26,33,,
4260884395968295,GpxSDp2CP,一句话：啪啪时开暖气。生下来的会是个胖子。《自然》子刊：科学家首次证实，啪啪啪前的环境温度会刻在精子里，影响后代的健康！温度越低，后代越不容易吃胖 | 科学大发现 ,,,,,2018-07-12,iPhone X,161,122,97,,
